Timestamp,Attempt,Weight,Predictive,Reflexive,Derivative,o_neural,o_speed
0.628,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.631,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.648,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.664,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.68,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.698,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.714,1,0.0,0.1,0.0,0.0,0.0,1500.0
0.73,1,0.0,0.05,0.0,0.0,0.0,1500.0
0.747,1,0.0,0.1,0.0,0.0,0.0,1500.0
0.763,1,0.0,0.25,0.0,0.0,0.0,1500.0
0.779,1,0.0,0.5,0.0,0.0,0.0,1500.0
0.797,1,0.0,0.6,0.0,0.0,0.0,1500.0
0.813,1,0.0,0.7,0.0,0.0,0.0,1500.0
0.832,1,0.0,0.65,0.0,0.0,0.0,1500.0
0.847,1,0.0,0.84,0.0,0.0,0.0,1500.0
0.865,1,0.0,0.94,0.0,0.0,0.0,1500.0
0.88,1,0.0,0.89,0.0,0.0,0.0,1500.0
0.897,1,0.0,0.99,0.0,0.0,0.0,1500.0
0.913,1,0.003062499999999998,1.0,0.07,4.3749999999999964,0.07,1395.0
0.929,1,0.007147124170166009,1.0,0.12,3.3183203124999965,0.123093125,1315.3603125
0.945,1,0.01628394989446138,1.0,0.19,4.632841900741758,0.19721859541186768,1204.1721068821985
0.962,1,0.02174005608307106,1.0,0.22,2.3075408224434284,0.236446789393406,1145.329815909891
0.979,1,0.025671061677323262,1.0,0.24,1.5006274853232782,0.26195745664390174,1107.0638150341474
0.996,1,0.04028793423747681,1.0,0.31,4.351195038246746,0.3359277722940965,996.1083415588553
1.013,1,0.08122103076214957,1.0,0.44,8.515473016809173,0.4806908135798516,778.9637796302226
1.029,1,0.10979424836130094,1.0,0.48,5.08390171811996,0.562033241069771,656.9501383953434
1.046,1,0.11276925144701644,1.0,0.46,0.5211146926554608,0.5708921908449139,643.6617137326291
1.062,1,0.1661146403722207,1.0,0.58,7.687797069785785,0.6938969439614866,459.1545840577701
1.079,1,0.17619679048307102,1.0,0.55,1.4046378126150838,0.7177757867759429,423.33631983608575
1.095,1,0.2513662956526477,1.0,0.68,8.761435725747425,0.8579587583879018,213.06186241814726
1.111,1,0.3287983864412245,1.0,0.73,7.870075013829518,0.9838799586091742,24.18006208623865
1.126,1,0.33422603257000943,1.0,0.66,0.5470941130975125,0.9920863703056368,11.870444541544657
1.143,1,0.33422603257000943,1.0,0.64,0.0,0.9775682928957096,33.647560656435644
1.16,1,0.35200664950346316,1.0,0.67,1.7647058823529462,1.0075682928957095,-11.352439343564129
1.178,2,0.35200664950346316,0.0,0.0,0.0,0.35200664950346316,971.9900257448053
1.194,2,0.35200664950346316,0.0,0.0,0.0,0.35200664950346316,971.9900257448053
1.21,2,0.35200664950346316,0.0,0.0,0.0,0.35200664950346316,971.9900257448053
1.226,2,0.35200664950346316,0.0,0.0,0.0,0.35200664950346316,971.9900257448053
1.243,2,0.35200664950346316,0.0,0.0,0.0,0.35200664950346316,971.9900257448053
1.259,2,0.35200664950346316,0.0,0.0,0.0,0.35200664950346316,971.9900257448053
1.277,2,0.35200664950346316,0.0,0.0,0.0,0.35200664950346316,971.9900257448053
1.293,2,0.35212298813876,0.15,0.0,0.03300062339094825,0.35253465947771834,971.1980107834225
1.311,2,0.35221489374921644,0.25,0.0,0.026035340632696278,0.35300329560910687,970.4950565863397
1.327,2,0.35235202411546324,0.4,0.0,0.03877860719415229,0.3536237533242133,969.56437001368
1.344,2,0.35245409864521604,0.5,0.0,0.0288253477545442,0.35411378423604056,968.8293236459392
1.36,2,0.3525158542023534,0.55,0.0,0.017425746982761822,0.35439259618776475,968.4111057183529
1.378,2,0.35259758031054506,0.65,0.0,0.02303394816133004,0.3548072072546687,967.789189117997
1.395,2,0.35259758031054506,0.59,0.0,0.0,0.35467790603437727,967.9831409484341
1.41,2,0.3528484434037816,0.89,0.0,0.07051951606211054,0.3557356987753089,966.3964518370366
1.428,2,0.3528484434037816,0.79,0.0,0.0,0.35563594610667143,966.5460808399929
1.444,2,0.3657359210733933,1.0,0.05,3.171311358196743,0.40637692783781937,890.434608243271
1.46,2,0.3657359210733933,1.0,0.02,0.0,0.3893932802841273,915.9100795738091
1.477,2,0.3705523126061477,1.0,0.04,1.1764705882352833,0.40939328028412725,885.9100795738092
1.493,2,0.38647187496285784,1.0,0.09,3.429034715505115,0.46425783573220913,803.6132464016863
1.511,2,0.44463049640357427,1.0,0.24,9.226597665571065,0.6303365937124864,554.4951094312704
1.527,2,0.44812153637327745,1.0,0.19,0.5462629784452259,0.63907680136761,541.384797948585
1.545,2,0.5157243645542919,1.0,0.34,8.52921946496667,0.7926027517370102,311.09587239448456
1.561,2,0.5830606364236014,1.0,0.39,7.392428528926534,0.9108816081998349,133.6775877002476
1.577,2,0.6589475611687191,1.0,0.44,7.37560216175015,1.0288912427878374,-43.33686418175603
1.595,3,0.6589475611687191,0.0,0.0,0.0,0.6589475611687191,511.57865824692135
1.61,3,0.6589475611687191,0.0,0.0,0.0,0.6589475611687191,511.57865824692135
1.627,3,0.6589475611687191,0.0,0.0,0.0,0.6589475611687191,511.57865824692135
1.643,3,0.6589475611687191,0.0,0.0,0.0,0.6589475611687191,511.57865824692135
1.659,3,0.6589475611687191,0.0,0.0,0.0,0.6589475611687191,511.57865824692135
1.675,3,0.6589475611687191,0.0,0.0,0.0,0.6589475611687191,511.57865824692135
1.692,3,0.6589475611687191,0.0,0.0,0.0,0.6589475611687191,511.57865824692135
1.708,3,0.6592192149813807,0.1,0.0,0.04118422257304296,0.6596065087298878,510.59023690516835
1.725,3,0.6598377700605936,0.3,0.0,0.09355081743747429,0.6611968726263249,508.2046910605127
1.742,3,0.6600792986214562,0.3,0.0,0.03649474967356003,0.6618172833707754,507.2740749438369
1.759,3,0.6606889881663018,0.5,0.0,0.09190657316400805,0.6633796951145635,504.9304573281547
1.775,3,0.6609432715353916,0.5,0.0,0.03829612453561112,0.6639924331071333,504.01135033930007
1.792,3,0.6615608582573191,0.7,0.0,0.09279066641212033,0.6655698744361394,501.645188345791
1.808,3,0.6616544745531693,0.64,0.0,0.01406083212666247,0.665794847750166,501.30772837475104
1.825,3,0.6622108215004145,0.84,0.0,0.08338378760293655,0.6672123721394159,499.1814417908762
1.842,3,0.6623010890850414,0.79,0.0,0.013524402991293882,0.6674422869902679,498.8365695145982
1.86,3,0.670522943905581,1.0,0.02,1.1934340547568825,0.6889240999758918,466.6138500361624
1.876,3,0.6977519728067557,1.0,0.07,3.6440045855466163,0.7472281733446369,379.1577399830446
1.893,3,0.7199582665095505,1.0,0.09,2.7941952464815327,0.7947294925348233,307.90576119776506
1.91,3,0.7740137983551255,1.0,0.17,6.0251974494013725,0.897157849174646,154.26322623803094
1.926,3,0.8535803874252788,1.0,0.24,7.787255447751912,1.0217539363386767,-32.63090450801519
1.943,4,0.8535803874252788,0.0,0.0,0.0,0.8535803874252788,219.62941886208182
1.959,4,0.8535803874252788,0.0,0.0,0.0,0.8535803874252788,219.62941886208182
1.977,4,0.8535803874252788,0.0,0.0,0.0,0.8535803874252788,219.62941886208182
1.993,4,0.8535803874252788,0.0,0.0,0.0,0.8535803874252788,219.62941886208182
2.01,4,0.8535803874252788,0.0,0.0,0.0,0.8535803874252788,219.62941886208182
2.027,4,0.8535803874252788,0.0,0.0,0.0,0.8535803874252788,219.62941886208182
2.044,4,0.8535803874252788,0.0,0.0,0.0,0.8535803874252788,219.62941886208182
2.061,4,0.854224233640291,0.15,0.0,0.07531591653752667,0.8548607580064167,217.70886299037488
2.078,4,0.8547639365055364,0.2,0.0,0.06305435889146295,0.8559326821075716,216.10097683864274
2.095,4,0.8558999235013368,0.4,0.0,0.13237118494041036,0.8581829922515586,212.72551162266222
2.11,4,0.8560628211783309,0.3,0.0,0.01897540135214707,0.8584676232718408,212.29856509223873
2.127,4,0.8572291880958149,0.55,0.0,0.13550255429240662,0.8607711666948117,208.84324995778252
2.145,4,0.8584082764113081,0.7,0.0,0.13659031764855195,0.8632297924124857,205.15531138127153
2.161,4,0.8587712756333168,0.64,0.0,0.042018560490929245,0.8639020893803405,204.1468659294892
2.177,4,0.8592007640770177,0.69,0.0,0.04966925342788499,0.8646967974351867,202.95480384721986
2.193,4,0.860599494639277,0.94,0.0,0.16127836400969112,0.8672772512593417,199.08412311098732
2.21,4,0.8615413022982112,0.99,0.0,0.10836343393318106,0.8691194296362058,196.3208555456913
2.225,4,0.9198146764282472,1.0,0.09,6.069152378999115,0.9601567153211933,59.764927018210074
2.242,4,0.9198146764282472,1.0,0.02,0.0,0.9490128231925297,76.48076521120561
2.259,4,1.0023274217312057,1.0,0.15,7.6470588235294485,1.0790128231925296,-118.51923478879439
