Timestamp,Attempt,Weight,Predictive,Reflexive,Derivative,o_neural,o_speed
0.622,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.625,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.641,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.658,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.676,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.692,1,0.0,0.0,0.0,0.0,0.0,1500.0
0.708,1,0.0,0.1,0.0,0.0,0.0,1500.0
0.725,1,0.0,0.2,0.0,0.0,0.0,1500.0
0.741,1,0.0,0.3,0.0,0.0,0.0,1500.0
0.758,1,0.0,0.4,0.0,0.0,0.0,1500.0
0.774,1,0.0,0.5,0.0,0.0,0.0,1500.0
0.79,1,0.0,0.6,0.0,0.0,0.0,1500.0
0.807,1,0.0,0.7,0.0,0.0,0.0,1500.0
0.822,1,0.0,0.8,0.0,0.0,0.0,1500.0
0.839,1,0.0,0.89,0.0,0.0,0.0,1500.0
0.856,1,0.0,0.99,0.0,0.0,0.0,1500.0
0.872,1,0.0015624999999999988,1.0,0.05,3.1249999999999973,0.05,1425.0
0.888,1,0.004835510253906246,1.0,0.1,3.222656249999997,0.1015625,1347.65625
0.904,1,0.009990856332296962,1.0,0.15,3.329563140869137,0.15483551025390624,1267.7467346191406
0.92,1,0.015635016538671075,1.0,0.19,2.822209129899418,0.19999085633229696,1200.0137155015545
0.937,1,0.024002425841398653,1.0,0.24,3.27318589449259,0.25563501653867104,1116.5474751919935
0.954,1,0.03478331296559535,1.0,0.29,3.4333770178075254,0.31400242584139865,1028.996361237902
0.97,1,0.049020601866466805,1.0,0.34,3.7988054452622912,0.37478331296559536,937.8250305516069
0.986,1,0.06664653513867347,1.0,0.39,4.014830556304461,0.4390206018664668,841.4690972002998
1.003,1,0.08680091441978104,1.0,0.44,3.9779960748357124,0.5066465351386735,740.0301972919897
1.019,1,0.10811063765908478,1.0,0.48,3.7596487050692122,0.566800914419781,649.7986283703285
1.035,1,0.1365503207637879,1.0,0.53,4.456857702456486,0.6381106376590848,542.8340435113728
1.051,1,0.1716790583195909,1.0,0.58,4.902480194043937,0.7165503207637879,425.1745188543182
1.068,1,0.2118237207664564,1.0,0.63,5.007572797400144,0.801679058319591,297.4814125206135
1.084,1,0.2620694384355812,1.0,0.68,5.634041402929087,0.8918237207664564,162.26441885031545
1.101,1,0.32056985774945246,1.0,0.73,5.896806921713258,0.9920694384355813,11.895842346628115
1.117,1,0.35898159349748804,1.0,0.73,3.6562762071169455,1.0505698577494524,-75.85478662417859
1.133,2,0.35898159349748804,0.0,0.0,0.0,0.0,1500.0
1.149,2,0.35898159349748804,0.0,0.0,0.0,0.0,1500.0
1.166,2,0.35898159349748804,0.0,0.0,0.0,0.0,1500.0
1.182,2,0.35898159349748804,0.0,0.0,0.0,0.0,1500.0
1.199,2,0.35898159349748804,0.0,0.0,0.0,0.0,1500.0
1.215,2,0.35898159349748804,0.0,0.0,0.0,0.0,1500.0
1.232,2,0.359739639288488,0.1,0.0,2.111656432338177,0.035898159349748805,1446.1527609753769
1.25,2,0.3611805871462083,0.2,0.0,2.002764917108265,0.0719479278576976,1392.0781082134536
1.265,2,0.3638104331725659,0.3,0.0,2.4270832190776748,0.10835417614386249,1337.4687357842063
1.282,2,0.36699227617377267,0.4,0.0,2.1864704191272706,0.14552417326902636,1281.7137400964605
1.298,2,0.37134709423605294,0.5,0.0,2.373247801116246,0.18349613808688633,1224.7557928696706
1.315,2,0.37649948516185294,0.6,0.0,2.312477556161508,0.22280825654163175,1165.7876151875523
1.331,2,0.38321034567803086,0.7,0.0,2.5463364419790775,0.263549639613297,1104.6755405800545
1.347,2,0.3906248339154752,0.79,0.0,2.449158342021707,0.3027361730856444,1045.8957403715335
1.362,2,0.40103595888948806,0.89,0.0,2.9946619399418792,0.34765610218477294,978.5158467228406
1.38,2,0.4119253778781423,0.99,0.0,2.742749839767822,0.39702559930059317,904.4616010491103
1.395,2,0.43191128104057025,1.0,0.05,4.326651905169907,0.4619253778781423,807.1119331827865
1.412,2,0.4538090995146341,1.0,0.1,4.1168178330840215,0.5319112810405703,702.1330784391446
1.428,2,0.47678127942088666,1.0,0.14,3.8686136546289864,0.5938090995146341,609.2863507280488
1.444,2,0.5071915815959005,1.0,0.19,4.560761244140783,0.6667812794208867,499.8280808686699
1.462,2,0.5405704154063187,1.0,0.24,4.4672390097229835,0.7471915815959005,379.2126276061492
1.479,2,0.5813068816616204,1.0,0.29,4.904637282965741,0.8305704154063187,254.14437689052193
1.495,2,0.633554463398287,1.0,0.34,5.671029140956347,0.9213068816616203,118.03967750756942
1.513,2,0.6916966682084247,1.0,0.39,5.680421207592666,1.0235544633982872,-35.33169509743084
1.53,3,0.6916966682084247,0.0,0.0,0.0,0.0,1500.0
1.546,3,0.6916966682084247,0.0,0.0,0.0,0.0,1500.0
1.563,3,0.6916966682084247,0.0,0.0,0.0,0.0,1500.0
1.579,3,0.6916966682084247,0.0,0.0,0.0,0.0,1500.0
1.595,3,0.6916966682084247,0.0,0.0,0.0,0.0,1500.0
1.611,3,0.6916966682084247,0.0,0.0,0.0,0.0,1500.0
1.627,3,0.6946869449634911,0.1,0.0,4.3231041763026505,0.06916966682084247,1396.2454997687364
1.644,3,0.7003889127014474,0.2,0.0,4.103983657168008,0.13893738899269822,1291.5939165109526
1.661,3,0.7091865330368051,0.3,0.0,4.187016753984439,0.21011667381043422,1184.8249892843487
1.676,3,0.7230975463763941,0.4,0.0,4.903862626952553,0.28367461321472204,1074.488080177917
1.694,3,0.7387393835994337,0.5,0.0,4.326342220748608,0.36154877318819706,957.6768402177045
1.71,3,0.7613710867053122,0.6,0.0,5.1059285607164435,0.44324363015966023,835.1345547605097
1.726,3,0.791255516367686,0.7,0.0,5.607258158378639,0.5329597606937185,700.5603589594222
1.742,3,0.8272499062656566,0.79,0.0,5.758256077297084,0.625091857930472,562.3622131042921
1.759,3,0.8753923944604077,0.89,0.0,6.538856390939009,0.7362524165764345,395.6213751353482
1.774,3,0.9507241080354778,0.99,0.0,8.692403595957874,0.8666384705158037,200.04229422629442
1.791,3,1.0296551256867985,1.0,0.05,7.887390442333819,1.0007241080354778,-1.0861620532168672
