Timestamp,Attempt,Weight,Predictive,Reflexive,Derivative,o_neural,o_speed
1.35,1,0.0,0.0,0.0,0.0,0.0,1500.0
1.36,1,0.0,0.0,0.0,0.0,0.0,1500.0
1.377,1,0.0,0.0,0.0,0.0,0.0,1500.0
1.393,1,0.0,0.0,0.0,0.0,0.0,1500.0
1.409,1,0.0,0.0,0.0,0.0,0.0,1500.0
1.425,1,0.0,0.0,0.0,0.0,0.0,1500.0
1.442,1,0.0,0.1,0.0,0.0,0.0,1500.0
1.458,1,0.0,0.2,0.0,0.0,0.0,1500.0
1.474,1,0.0,0.3,0.0,0.0,0.0,1500.0
1.49,1,0.0,0.4,0.0,0.0,0.0,1500.0
1.506,1,0.0,0.5,0.0,0.0,0.0,1500.0
1.522,1,0.0,0.6,0.0,0.0,0.0,1500.0
1.538,1,0.0,0.7,0.0,0.0,0.0,1500.0
1.556,1,0.0,0.8,0.0,0.0,0.0,1500.0
1.571,1,0.0,0.9,0.0,0.0,0.0,1500.0
1.588,1,0.0,1.0,0.0,0.0,0.0,1500.0
1.603,1,0.033333333333333555,1.0,0.05,3.3333333333333552,0.05,1425.0
1.62,1,0.06274509803921569,1.0,0.1,2.9411764705882137,0.1336666666666669,1299.4999999999995
1.636,1,0.09399509803921609,1.0,0.15,3.12500000000004,0.21337254901960784,1179.9411764705883
1.653,1,0.12340686274509824,1.0,0.2,2.9411764705882146,0.29493504901960826,1057.5974264705876
1.669,1,0.1546568627450982,1.0,0.25,3.1249999999999964,0.3746409313725492,938.0386029411761
1.684,1,0.18799019607843176,1.0,0.3,3.3333333333333544,0.45620343137254915,815.6948529411762
1.701,1,0.2174019607843139,1.0,0.35,2.941176470588213,0.539870098039216,690.1948529411759
1.717,1,0.2424019607843139,1.0,0.39,2.5,0.609575980392157,585.6360294117645
1.733,1,0.27365196078431386,1.0,0.44,3.1249999999999964,0.684825980392157,472.7610294117644
1.75,1,0.3030637254901964,1.0,0.49,2.941176470588251,0.766388480392157,350.4172794117644
1.766,1,0.3343137254901964,1.0,0.54,3.125,0.8460943627450984,230.85845588235247
1.783,1,0.36372549019607886,1.0,0.59,2.941176470588248,0.9276568627450983,108.51470588235247
1.798,1,0.3903921568627453,1.0,0.63,2.666666666666647,0.9973627450980396,3.9558823529405345
1.815,1,0.3903921568627453,1.0,0.63,0.0,1.0242960784313728,-36.44411764705933
